FIPS,INTPTLAT,INTPTLONG,2 classes,3 classes,4 classes,5 classes,6 classes,7 classes,8 classes,9 classes,10 classes,11 classes,12 classes,13 classes,14 classes,15 classes,16 classes,17 classes,18 classes,19 classes,20 classes,21 classes,22 classes,23 classes,24 classes,25 classes,26 classes,27 classes,28 classes,29 classes,30 classes,31 classes,32 classes,33 classes,34 classes,35 classes,36 classes,37 classes,38 classes,39 classes
06077005502,37.6257014,-121.4377118,0,2,2,2,5,2,2,2,0,2,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,0,5,5,5
06089010100,40.5827822,-122.3905251,0,1,0,0,0,6,6,6,6,6,6,6,6,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14
06089010200,40.5821764,-122.3762226,0,1,0,0,0,6,6,6,6,6,6,6,6,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14
06089010300,40.5744659,-122.3475829,0,1,0,0,0,6,6,6,6,6,6,6,6,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14
06089010400,40.5512553,-122.3786783,0,1,0,0,0,6,6,6,6,6,6,6,6,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14
06089010500,40.575283,-122.4026832,0,1,0,0,0,6,6,6,6,6,6,6,6,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14
06089010601,40.5631564,-122.4129541,0,1,0,0,0,6,6,6,6,6,6,6,6,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14
06089010602,40.5830808,-122.4214715,0,1,0,0,0,6,6,6,6,6,6,6,6,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14
06089010603,40.5813595,-122.4542412,0,1,0,0,0,6,6,6,6,6,6,6,6,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14
06089010702,40.6042154,-122.4132103,0,1,0,0,0,6,6,6,6,6,6,6,6,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14
06089010703,40.5992831,-122.3690432,0,1,0,0,0,6,6,6,6,6,6,6,6,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14
06089010704,40.6148623,-122.3934125,0,1,0,0,0,6,6,6,6,6,6,6,6,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14
06089010803,40.6025623,-122.3564969,0,1,0,0,0,6,6,6,6,6,6,6,6,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14
06089010804,40.6092572,-122.3243173,0,1,0,0,0,6,6,6,6,6,6,6,6,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14
06089010805,40.5793577,-122.3138239,0,1,0,0,0,6,6,6,6,6,6,6,6,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14
06089010806,40.6379428,-122.3804645,0,1,0,0,0,6,6,6,6,6,6,6,6,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14
06089010807,40.6326814,-122.3425603,0,1,0,0,0,6,6,6,6,6,6,6,6,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14
06089010900,40.5566945,-122.3669299,0,1,0,0,0,6,6,6,6,6,6,6,6,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14
06089011001,40.5171512,-122.4511152,0,1,0,0,0,6,6,6,6,6,6,6,6,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14
06089011002,40.5381994,-122.3976532,0,1,0,0,0,6,6,6,6,6,6,6,6,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14
06089011100,40.5222011,-122.369751,0,1,0,0,0,6,6,6,6,6,6,6,6,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14
06089011209,40.5520369,-122.347675,0,1,0,0,0,6,6,6,6,6,6,6,6,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14
06089011300,40.5666835,-122.3356287,0,1,0,0,0,6,6,6,6,6,6,6,6,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14
06089011401,40.5471256,-122.334715,0,1,0,0,0,6,6,6,6,6,6,6,6,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14
06089011402,40.5431529,-122.3229123,0,1,0,0,0,6,6,6,6,6,6,6,6,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14
06089011403,40.5547633,-122.3147793,0,1,0,0,0,6,6,6,6,6,6,6,6,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14
06089011500,40.5037744,-122.3121275,0,1,0,0,0,6,6,6,6,6,6,6,6,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14
06089011600,40.6694846,-122.4184426,0,1,0,0,0,6,6,6,6,6,6,6,6,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14
06089011701,40.6628518,-122.3597887,0,1,0,0,0,6,6,6,6,6,6,6,6,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14
06089011702,40.6711236,-122.3702773,0,1,0,0,0,6,6,6,6,6,6,6,6,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14
06089011703,40.6925227,-122.3698759,0,1,0,0,0,6,6,6,6,6,6,6,6,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14
06089011801,40.6178721,-122.2544681,0,1,0,0,0,6,6,6,6,6,6,6,6,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14
06089011802,40.661072,-122.2824461,0,1,0,0,0,6,6,6,6,6,6,6,6,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14
06089011803,40.7399422,-122.2860952,0,1,0,0,0,6,6,6,6,6,6,6,6,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14
06089011900,40.5229657,-122.2576122,0,1,0,0,0,6,6,6,6,6,6,6,6,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14
06089012000,40.4294831,-122.2988508,0,1,0,0,0,6,6,6,6,6,6,6,6,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14
06089012101,40.4613796,-122.3051577,0,1,0,0,0,6,6,6,6,6,6,6,6,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14
06089012102,40.455518,-122.2692975,0,1,0,0,0,6,6,6,6,6,6,6,6,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14
06089012200,40.4132639,-122.24336,0,1,0,0,0,6,6,6,6,6,6,6,6,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14
06089012301,40.4748672,-122.352295,0,1,0,0,0,6,6,6,6,6,6,6,6,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14
06089012302,40.4595005,-122.4406002,0,1,0,0,0,6,6,6,6,6,6,6,6,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14
06089012303,40.4075321,-122.343672,0,1,0,0,0,6,6,6,6,6,6,6,6,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14
06089012400,40.5276578,-122.6481015,0,1,0,0,0,6,6,6,6,6,6,6,6,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14
06089012500,40.9866263,-122.3666461,0,1,0,0,0,6,6,6,6,6,6,6,6,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14
06089012601,40.8731168,-121.994176,0,1,0,0,0,6,6,6,6,6,6,6,6,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14
06089012603,40.4793626,-121.7413167,0,1,0,0,0,6,6,6,6,6,6,6,6,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14
06089012604,40.5780793,-121.8497344,0,1,0,0,0,6,6,6,6,6,6,6,6,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14
06089012701,40.8724027,-121.634608,0,1,0,0,0,6,6,6,6,6,6,6,6,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14
06089012702,40.9204305,-121.4437132,0,1,0,0,0,6,6,6,6,6,6,6,6,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14
06095252201,38.2544469,-122.1666634,0,1,0,0,2,0,3,3,3,3,3,3,3,3,3,1,0,17,17,17,17,17,17,8,8,8,8,8,8,3,3,3,3,3,8,17,17,17
06095252202,38.1649825,-122.1486859,0,1,0,0,2,0,3,3,3,3,3,3,3,3,3,1,0,17,17,17,17,17,17,8,8,8,8,8,8,3,3,3,3,3,8,17,17,17
06095252305,38.2199882,-122.0937986,0,1,0,0,2,0,3,3,3,3,3,3,3,3,3,1,0,17,17,17,17,17,17,8,8,8,8,8,8,3,3,3,3,3,8,17,17,17
06095252306,38.2655712,-122.0643005,0,1,0,0,2,0,3,3,3,3,3,3,3,3,3,1,0,17,17,17,17,17,17,8,8,8,8,8,8,3,3,3,3,3,8,17,17,17
06095252310,38.29468,-122.084367,0,1,0,0,2,0,3,3,3,3,3,3,3,3,3,1,0,17,17,17,17,17,17,8,8,8,8,8,8,3,3,3,3,3,8,17,17,17
06095252311,38.2950726,-122.0507327,0,1,0,0,2,0,3,3,3,3,3,3,3,3,3,1,0,17,17,17,17,17,17,8,8,8,8,8,8,3,3,3,3,3,8,17,17,17
06095252312,38.2753544,-122.0561706,0,1,0,0,2,0,3,3,3,3,3,3,3,3,3,1,0,17,17,17,17,17,17,8,8,8,8,8,8,3,3,3,3,3,8,17,17,17
06095252313,38.303698,-122.0262174,0,1,0,0,2,0,3,3,3,3,3,3,3,3,3,1,0,17,17,17,17,17,17,8,8,8,8,8,8,3,3,3,3,3,8,17,17,17
06095252314,38.2769991,-122.0358438,0,1,0,0,2,0,3,3,3,3,3,3,3,3,3,1,0,17,17,17,17,17,17,8,8,8,8,8,8,3,3,3,3,3,8,17,17,17
06095252315,38.2840121,-122.0150107,0,1,0,0,2,0,3,3,3,3,3,3,3,3,3,1,0,17,17,17,17,17,17,8,8,8,8,8,8,3,3,3,3,3,8,17,17,17
06095252316,38.2762632,-122.0156731,0,1,0,0,2,0,3,3,3,3,3,3,3,3,3,1,0,17,17,17,17,17,17,8,8,8,8,8,8,3,3,3,3,3,8,17,17,17
06095252317,38.290379,-121.9719091,0,1,0,0,2,0,3,3,3,3,3,3,3,3,3,1,0,17,17,17,17,17,17,8,8,8,8,8,8,3,3,3,3,3,8,17,17,17
06095252401,38.2534089,-122.0580588,0,1,0,0,2,0,3,3,3,3,3,3,3,3,3,1,0,17,17,17,17,17,17,8,8,8,8,8,8,3,3,3,3,3,8,17,17,17
06095252402,38.2204068,-122.0693691,0,1,0,0,2,0,3,3,3,3,3,3,3,3,3,1,0,17,17,17,17,17,17,8,8,8,8,8,8,3,3,3,3,3,8,17,17,17
06095252501,38.2547036,-122.0412776,0,1,0,0,2,0,3,3,3,3,3,3,3,3,3,1,0,17,17,17,17,17,17,8,8,8,8,8,8,3,3,3,3,3,8,17,17,17
06095252502,38.2470347,-122.0449333,0,1,0,0,2,0,3,3,3,3,3,3,3,3,3,1,0,17,17,17,17,17,17,8,8,8,8,8,8,3,3,3,3,3,8,17,17,17
06095252604,38.2642121,-122.0512466,0,1,0,0,2,0,3,3,3,3,3,3,3,3,3,1,0,17,17,17,17,17,17,8,8,8,8,8,8,3,3,3,3,3,8,17,17,17
06095252605,38.2655647,-122.0396821,0,1,0,0,2,0,3,3,3,3,3,3,3,3,3,1,0,17,17,17,17,17,17,8,8,8,8,8,8,3,3,3,3,3,8,17,17,17
06095252606,38.265491,-122.0295802,0,1,0,0,2,0,3,3,3,3,3,3,3,3,3,1,0,17,17,17,17,17,17,8,8,8,8,8,8,3,3,3,3,3,8,17,17,17
06095252607,38.2544056,-122.0297407,0,1,0,0,2,0,3,3,3,3,3,3,3,3,3,1,0,17,17,17,17,17,17,8,8,8,8,8,8,3,3,3,3,3,8,17,17,17
06095252608,38.2665083,-122.0232104,0,1,0,0,2,0,3,3,3,3,3,3,3,3,3,1,0,17,17,17,17,17,17,8,8,8,8,8,8,3,3,3,3,3,8,17,17,17
06095252610,38.270075,-122.0064188,0,1,0,0,2,0,3,3,3,3,3,3,3,3,3,1,0,17,17,17,17,17,17,8,8,8,8,8,8,3,3,3,3,3,8,17,17,17
06095252611,38.2638928,-122.013868,0,1,0,0,2,0,3,3,3,3,3,3,3,3,3,1,0,17,17,17,17,17,17,8,8,8,8,8,8,3,3,3,3,3,8,17,17,17
06095252703,38.2485857,-122.0272609,0,1,0,0,2,0,3,3,3,3,3,3,3,3,3,1,0,17,17,17,17,17,17,8,8,8,8,8,8,3,3,3,3,3,8,17,17,17
06095252704,38.2490976,-122.014721,0,1,0,0,2,0,3,3,3,3,3,3,3,3,3,1,0,17,17,17,17,17,17,8,8,8,8,8,8,3,3,3,3,3,8,17,17,17
06095252705,38.2500177,-121.9964026,0,1,0,0,2,0,3,3,3,3,3,3,3,3,3,1,0,17,17,17,17,17,17,8,8,8,8,8,8,3,3,3,3,3,8,17,17,17
06095252706,38.2580217,-121.9778302,0,1,0,0,2,0,3,3,3,3,3,3,3,3,3,1,0,17,17,17,17,17,17,8,8,8,8,8,8,3,3,3,3,3,8,17,17,17
06095252707,38.2600765,-122.0011752,0,1,0,0,2,0,3,3,3,3,3,3,3,3,3,1,0,17,17,17,17,17,17,8,8,8,8,8,8,3,3,3,3,3,8,17,17,17
06095252801,38.2790134,-121.9458087,0,1,0,0,2,0,3,3,3,3,3,3,3,3,3,1,0,17,17,17,17,17,17,8,8,8,8,8,8,3,3,3,3,3,8,17,17,17
06095252802,38.2715918,-121.9464883,0,1,0,0,2,0,3,3,3,3,3,3,3,3,3,1,0,17,17,17,17,17,17,8,8,8,8,8,8,3,3,3,3,3,8,17,17,17
06095252903,38.4381951,-122.0352498,0,1,0,0,2,0,3,3,3,3,3,3,3,3,3,1,0,17,17,17,17,17,17,8,8,8,8,8,8,3,3,3,3,3,8,17,17,17
06095252904,38.4043615,-121.9310061,0,1,0,0,2,0,3,3,3,3,3,3,3,3,3,1,0,17,17,17,17,17,17,8,8,8,8,8,8,3,3,3,3,3,8,17,17,17
06095252908,38.342413,-121.956931,0,1,0,0,2,0,3,3,3,3,3,3,3,3,3,1,0,17,17,17,17,17,17,8,8,8,8,8,8,3,3,3,3,3,8,17,17,17
06095252909,38.3446313,-121.9249586,0,1,0,0,2,0,3,3,3,3,3,3,3,3,3,1,0,17,17,17,17,17,17,8,8,8,8,8,8,3,3,3,3,3,8,17,17,17
06095252910,38.3401253,-121.9444369,0,1,0,0,2,0,3,3,3,3,3,3,3,3,3,1,0,17,17,17,17,17,17,8,8,8,8,8,8,3,3,3,3,3,8,17,17,17
06095252911,38.3695164,-121.9443944,0,1,0,0,2,0,3,3,3,3,3,3,3,3,3,1,0,17,17,17,17,17,17,8,8,8,8,8,8,3,3,3,3,3,8,17,17,17
06095252912,38.3572485,-121.9443575,0,1,0,0,2,0,3,3,3,3,3,3,3,3,3,1,0,17,17,17,17,17,17,8,8,8,8,8,8,3,3,3,3,3,8,17,17,17
06095252913,38.3258768,-121.9655186,0,1,0,0,2,0,3,3,3,3,3,3,3,3,3,1,0,17,17,17,17,17,17,8,8,8,8,8,8,3,3,3,3,3,8,17,17,17
06095252914,38.3334133,-121.9428965,0,1,0,0,2,0,3,3,3,3,3,3,3,3,3,1,0,17,17,17,17,17,17,8,8,8,8,8,8,3,3,3,3,3,8,17,17,17
06095252915,38.3191193,-121.9245995,0,1,0,0,2,0,3,3,3,3,3,3,3,3,3,1,0,17,17,17,17,17,17,8,8,8,8,8,8,3,3,3,3,3,8,17,17,17
06095253000,38.3206557,-121.9787847,0,1,0,0,2,0,3,3,3,3,3,3,3,3,3,1,0,17,17,17,17,17,17,8,8,8,8,8,8,3,3,3,3,3,8,17,17,17
06095253101,38.3505074,-122.0063092,0,1,0,0,2,0,3,3,3,3,3,3,3,3,3,1,0,17,17,17,17,17,17,8,8,8,8,8,8,3,3,3,3,3,8,17,17,17
06095253105,38.3539248,-121.9670749,0,1,0,0,2,0,3,3,3,3,3,3,3,3,3,1,0,17,17,17,17,17,17,8,8,8,8,8,8,3,3,3,3,3,8,17,17,17
06095253106,38.3417484,-121.9660433,0,1,0,0,2,0,3,3,3,3,3,3,3,3,3,1,0,17,17,17,17,17,17,8,8,8,8,8,8,3,3,3,3,3,8,17,17,17
06095253107,38.3420876,-121.9790495,0,1,0,0,2,0,3,3,3,3,3,3,3,3,3,1,0,17,17,17,17,17,17,8,8,8,8,8,8,3,3,3,3,3,8,17,17,17
06095253108,38.3288304,-122.0008642,0,1,0,0,2,0,3,3,3,3,3,3,3,3,3,1,0,17,17,17,17,17,17,8,8,8,8,8,8,3,3,3,3,3,8,17,17,17
06095253201,38.3703216,-122.0115118,0,1,0,0,2,0,3,3,3,3,3,3,3,3,3,1,0,17,17,17,17,17,17,8,8,8,8,8,8,3,3,3,3,3,8,17,17,17
06095253203,38.3622036,-121.9967931,0,1,0,0,2,0,3,3,3,3,3,3,3,3,3,1,0,17,17,17,17,17,17,8,8,8,8,8,8,3,3,3,3,3,8,17,17,17
06095253204,38.3825661,-121.9869787,0,1,0,0,2,0,3,3,3,3,3,3,3,3,3,1,0,17,17,17,17,17,17,8,8,8,8,8,8,3,3,3,3,3,8,17,17,17
06095253205,38.3742945,-121.9717589,0,1,0,0,2,0,3,3,3,3,3,3,3,3,3,1,0,17,17,17,17,17,17,8,8,8,8,8,8,3,3,3,3,3,8,17,17,17
06095253206,38.3962812,-121.9742566,0,1,0,0,2,0,3,3,3,3,3,3,3,3,3,1,0,17,17,17,17,17,17,8,8,8,8,8,8,3,3,3,3,3,8,17,17,17
06095253300,38.4198882,-121.7998024,0,1,0,0,2,0,3,3,3,3,3,3,3,3,3,1,0,17,17,17,17,17,17,8,8,8,8,8,8,3,3,3,3,3,8,17,17,17
06095253402,38.4428124,-121.8169166,0,1,0,0,2,0,3,3,3,3,3,3,3,3,3,1,0,17,17,17,17,17,17,8,8,8,8,8,8,3,3,3,3,3,8,17,17,17
06095253403,38.4286407,-121.8516301,0,1,0,0,2,0,3,3,3,3,3,3,3,3,3,1,0,17,17,17,17,17,17,8,8,8,8,8,8,3,3,3,3,3,8,17,17,17
06095253404,38.4598591,-121.8314911,0,1,0,0,2,0,3,3,3,3,3,3,3,3,3,1,0,17,17,17,17,17,17,8,8,8,8,8,8,3,3,3,3,3,8,17,17,17
06095253500,38.2050259,-121.7715997,0,2,2,2,5,2,2,2,0,2,0,12,12,12,12,12,12,12,12,12,12,12,12,12,12,26,12,12,12,12,12,12,12,12,12,12,12,12
06099000101,37.8903605,-120.831488,0,2,2,2,5,2,2,2,0,1,1,0,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,28,28,28,28,28,13,13,13,13,13,13
06099000102,37.7731119,-120.7315696,0,2,2,2,5,2,2,2,0,1,1,0,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,28,28,28,28,28,13,13,13,13,13,13
06099000201,37.7667839,-120.8727188,0,2,2,2,5,2,2,2,0,1,1,0,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,28,28,28,28,28,13,13,13,13,13,13
06099000202,37.7554813,-120.8597786,0,2,2,2,5,2,2,2,0,1,1,0,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,28,28,28,28,28,13,13,13,13,13,13
06099000203,37.7663393,-120.8306667,0,2,2,2,5,2,2,2,0,1,1,0,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,28,28,28,28,28,13,13,13,13,13,13
06099000301,37.7365093,-120.9332632,0,2,2,2,5,2,2,2,0,1,1,0,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,28,28,28,28,28,13,13,13,13,13,13
06099000302,37.7365049,-120.9473005,0,2,2,2,5,2,2,2,0,1,1,0,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,28,28,28,28,28,13,13,13,13,13,13
06099000303,37.7243903,-120.9427859,0,2,2,2,5,2,2,2,0,1,1,0,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,28,28,28,28,28,13,13,13,13,13,13
06099000304,37.7231477,-120.9283662,0,2,2,2,5,2,2,2,0,1,1,0,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,28,28,28,28,28,13,13,13,13,13,13
06099000402,37.7234293,-120.9477458,0,2,2,2,5,2,2,2,0,1,1,0,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,28,28,28,28,28,13,13,13,13,13,13
06099000403,37.6999824,-120.9672353,0,2,2,2,5,2,2,2,0,1,1,0,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,28,28,28,28,28,13,13,13,13,13,13
06099000404,37.6999879,-120.9854187,0,2,2,2,5,2,2,2,0,1,1,0,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,28,28,28,28,28,13,13,13,13,13,13
06099000501,37.7204067,-121.0456931,0,2,2,2,5,2,2,2,0,1,1,0,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,28,28,28,28,28,13,13,13,13,13,13
06099000503,37.6937352,-121.0584292,0,2,2,2,5,2,2,2,0,1,1,0,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,28,28,28,28,28,13,13,13,13,13,13
06099000504,37.6996863,-121.038906,0,2,2,2,5,2,2,2,0,1,1,0,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,28,28,28,28,28,13,13,13,13,13,13
06099000505,37.701155,-121.0220586,0,2,2,2,5,2,2,2,0,1,1,0,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,28,28,28,28,28,13,13,13,13,13,13
06099000506,37.7001655,-121.0036408,0,2,2,2,5,2,2,2,0,1,1,0,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,28,28,28,28,28,13,13,13,13,13,13
06099000510,37.6930984,-121.0809748,0,2,2,2,5,2,2,2,0,1,1,0,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,28,28,28,28,28,13,13,13,13,13,13
06099000601,37.6628873,-121.054918,0,2,2,2,5,2,2,2,0,1,1,0,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,28,28,28,28,28,13,13,13,13,13,13
06099000602,37.6547882,-121.0307757,0,2,2,2,5,2,2,2,0,1,1,0,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,28,28,28,28,28,13,13,13,13,13,13
06099000801,37.6798075,-121.0032806,0,2,2,2,5,2,2,2,0,1,1,0,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,28,28,28,28,28,13,13,13,13,13,13
06099000803,37.6767786,-121.0393581,0,2,2,2,5,2,2,2,0,1,1,0,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,28,28,28,28,28,13,13,13,13,13,13
06099000805,37.6764076,-121.0216617,0,2,2,2,5,2,2,2,0,1,1,0,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,28,28,28,28,28,13,13,13,13,13,13
06099000806,37.685664,-121.0220677,0,2,2,2,5,2,2,2,0,1,1,0,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,28,28,28,28,28,13,13,13,13,13,13
06099000807,37.6858679,-121.0406376,0,2,2,2,5,2,2,2,0,1,1,0,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,28,28,28,28,28,13,13,13,13,13,13
06099000905,37.6601322,-120.9486971,0,2,2,2,5,2,2,2,0,1,1,0,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,28,28,28,28,28,13,13,13,13,13,13
06099000906,37.6596108,-120.9324338,0,2,2,2,5,2,2,2,0,1,1,0,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,28,28,28,28,28,13,13,13,13,13,13
06099000907,37.6835377,-120.9850908,0,2,2,2,5,2,2,2,0,1,1,0,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,28,28,28,28,28,13,13,13,13,13,13
06099000908,37.6841105,-120.9635795,0,2,2,2,5,2,2,2,0,1,1,0,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,28,28,28,28,28,13,13,13,13,13,13
06099000909,37.673238,-120.9842758,0,2,2,2,5,2,2,2,0,1,1,0,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,28,28,28,28,28,13,13,13,13,13,13
06099000910,37.6726269,-120.9667084,0,2,2,2,5,2,2,2,0,1,1,0,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,28,28,28,28,28,13,13,13,13,13,13
06099000911,37.6718475,-120.9505449,0,2,2,2,5,2,2,2,0,1,1,0,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,28,28,28,28,28,13,13,13,13,13,13
06099000912,37.6796323,-120.9376668,0,2,2,2,5,2,2,2,0,1,1,0,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,28,28,28,28,28,13,13,13,13,13,13
06099001001,37.6591088,-120.9656989,0,2,2,2,5,2,2,2,0,1,1,0,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,28,28,28,28,28,13,13,13,13,13,13
06099001002,37.6547424,-120.9783229,0,2,2,2,5,2,2,2,0,1,1,0,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,28,28,28,28,28,13,13,13,13,13,13
06099001100,37.6627186,-120.9877386,0,2,2,2,5,2,2,2,0,1,1,0,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,28,28,28,28,28,13,13,13,13,13,13
06099001200,37.64972,-120.9941028,0,2,2,2,5,2,2,2,0,1,1,0,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,28,28,28,28,28,13,13,13,13,13,13
06099001300,37.6601004,-121.0035722,0,2,2,2,5,2,2,2,0,1,1,0,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,28,28,28,28,28,13,13,13,13,13,13
06099001400,37.6627736,-121.0204403,0,2,2,2,5,2,2,2,0,1,1,0,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,28,28,28,28,28,13,13,13,13,13,13
06099001500,37.6349769,-121.0374635,0,2,2,2,5,2,2,2,0,1,1,0,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,28,28,28,28,28,13,13,13,13,13,13
06099001601,37.6296152,-121.0159498,0,2,2,2,5,2,2,2,0,1,1,0,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,28,28,28,28,28,13,13,13,13,13,13
